date,timestamp,team1,team2,tier,best_of,actual,pred_elo_raw,pred_elo_series,pred_map_composite,pred_map_series,pred_round_series,pred_elo_team1,pred_elo_team2
2026-01-22,1769119200,BESTIA Academy,Gaimin Gladiators,B,Bo3,0.0,0.5224401927671852,0.5336376890827932,0.49571103066659816,0.49356670379329165,0.3731755655762363,1518.1257409602702,1502.5222158388033
2026-01-22,1769119200,FOLHA AMARELA (page does not exist),Players (Brazilian team) (page does not exist),B,Bo3,1.0,0.49917365902775646,0.4987604896701511,0.49778634357696294,0.4966795370604938,0.4632578103513402,1499.4257989581513,1500.0
2026-01-22,1769121600,A Fundação,RED Canids,B,Bo3,0.0,0.42396085514717907,0.3868205920236456,0.47190177579782894,0.4578970313661487,0.15387070826740623,1481.5694421256817,1534.8199371331352
2026-01-22,1769124600,BESTIA,ShindeN,Q,Bo3,1.0,0.45296786439941883,0.4296598688156652,0.4852022088813644,0.47780979400347956,0.3912716944965412,1509.3871672382897,1542.1653462740405
2026-01-23,1769137200,Morningstar (page does not exist),The Huns Esports,B,Bo3,1.0,0.5372346372174086,0.555748710268047,0.510496175282827,0.5157419502033693,0.7064494585776315,1535.2009569170777,1509.2796929321498
2026-01-23,1769153400,Rare Atom,JiJieHao,B,Bo3,0.0,0.4982541967403199,0.49738130575229955,0.49946923786239067,0.49920385709262644,0.40020103526886,1510.0870892784783,1511.3002025637786
2026-01-23,1769158800,BIG,Lilmix,C,Bo1,0.0,0.6308727375739926,0.6308727375739926,0.5291591324440544,0.5291591324440544,0.7383412992358095,1567.1266936529623,1474.0204382692511
2026-01-23,1769158800,MOUZ NXT,AaB esport,B,Bo3,1.0,0.5675414822171335,0.600695994858533,0.5181406744229282,0.5271990720205028,0.7123670263735451,1590.3295526167547,1543.1082907753878
2026-01-23,1769158800,Nuclear TigeRES,Oramond,B,Bo3,1.0,0.574030905878449,0.6102348949499752,0.5194609658154895,0.5291767078515761,0.7128402779798167,1548.4729813460858,1496.6501072825909
2026-01-23,1769160600,Bushido Wildcats,Rottweilers,Q,Bo3,0.0,0.46394011685094455,0.44600395370278756,0.49892811441790536,0.49839217408991965,0.46278347894278105,1474.2766017369752,1499.3771536646993
2026-01-23,1769164200,BIG,LuleFlames,C,Bo1,1.0,0.5726373330903577,0.5726373330903577,0.5161615326972795,0.5161615326972795,0.6758255508351212,1550.8332310337075,1500.0
2026-01-23,1769166000,Lilmix,LuleFlames,C,Bo1,1.0,0.501668279110427,0.501668279110427,0.49584561256296705,0.49584561256296705,0.48568844084060503,1489.5190329193347,1488.3597895584237
2026-01-23,1769167800,Japczany,Fingers Crossed,C,Bo3,0.0,0.4649155484096619,0.44745969483262144,0.48876106295310145,0.4831444336932308,0.4250708415602198,1513.167435727179,1537.586740018906
2026-01-23,1769169600,33,Illwill,B,Bo3,0.0,0.46607813042853163,0.4491952629744815,0.49562346432347437,0.4934353641421051,0.48309087950166435,1523.833221326943,1547.4408152559402
2026-01-23,1769169600,Fluxo W7M,Yawara E-Sports,B,Bo3,0.0,0.49722844356743723,0.4958427079307162,0.49767238206316705,0.49650859831591204,0.5416840616666412,1498.690715156332,1500.6166095454812
2026-01-23,1769170200,Nemiga Gaming,ALLINNERS,B,Bo3,1.0,0.5914382574423896,0.6356283638659562,0.5204498783814214,0.5306577133950474,0.6590697178901397,1503.832073762433,1439.5713871762534
2026-01-23,1769171400,Bebop,Acend,Q,Bo3,0.0,0.5507423277971275,0.5758521906454466,0.5081758136190013,0.5122626274215027,0.5776048379057777,1521.9528777838466,1486.5716964462495
2026-01-23,1769172600,FlyQuest,Chinggis Warriors,B,Bo3,1.0,0.5002766831559757,0.5004150246916015,0.49995435004482786,0.49993152506743205,0.4433038343637119,1511.5463410390662,1511.3540818708407
2026-01-23,1769173200,INFURITY Gaming,EXEN,C,Bo1,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-23,1769173200,Johnny Speeds,SemperFi Esports,C,Bo1,1.0,0.6287766696853783,0.6287766696853783,0.5322743098835511,0.5322743098835511,0.697712287607602,1540.3698274426717,1448.8253648102498
2026-01-23,1769173200,ODDIK,Game Hunters (page does not exist),B,Bo3,1.0,0.5513627925809041,0.5767731847595905,0.5143725542484441,0.5215528934865312,0.5377360560995139,1504.855998243973,1469.0391315387562
2026-01-23,1769176800,SemperFi Esports,EXEN,C,Bo1,1.0,0.4321244593520851,0.4321244593520851,0.48718682999649954,0.48718682999649954,0.3739147442519432,1439.9334127592672,1487.3911384019023
2026-01-23,1769176800,Johnny Speeds,INFURITY Gaming,C,Bo1,1.0,0.5531575956977722,0.5531575956977722,0.5193990146044672,0.5193990146044672,0.6410755901022019,1549.6866617426463,1512.6088615980977
2026-01-23,1769180400,Johnny Speeds,EXEN,C,Bo1,1.0,0.6253713430308112,0.6253713430308112,0.5301606905071445,0.5301606905071445,0.7043489349687141,1561.611968357174,1472.5971759936622
2026-01-23,1769180400,KONO.ECF,UNiTY esports,B,Bo3,0.0,0.5560806875683689,0.5837682789466938,0.5145933526249948,0.5218838131633488,0.6278474278948273,1510.6691697938809,1471.5356604573062
2026-01-23,1769180400,Sangal Esports,FAVBET Team,B,Bo3,1.0,0.5141832503695677,0.5212691692188309,0.5041159933756383,0.506173850602065,0.5160455669185752,1517.4845408066517,1507.626364290783
2026-01-23,1769180400,SemperFi Esports,INFURITY Gaming,C,Bo1,1.0,0.43427739220019845,0.43427739220019845,0.4870071393850452,0.4870071393850452,0.3670395176682732,1454.739035061336,1500.6735604228243
2026-01-23,1769180400,Team Vitality,GamerLegion,S,Bo3,1.0,0.4459300525376055,0.4192112321931125,0.48976604894709835,0.4846512171008747,0.39540465799292795,1500.0,1537.7191412469665
2026-01-23,1769181000,Metanoia,Sharks Esports,B,Bo3,0.0,0.4161273412982979,0.37537103699487856,0.48327915637190266,0.4749280844058813,0.3563915327003032,1484.6971337051846,1543.5338885516219
2026-01-23,1769182500,Eruption,Lynn Vision Gaming,B,Bo3,0.0,0.49876204572543875,0.4981430723825643,0.49963644476234464,0.49945466723962084,0.41511799633063573,1510.6821126065777,1511.5423331007978
2026-01-23,1769184000,HOTU,BetBoom Team,Q,Bo3,1.0,0.45210365100939753,0.4283752307344524,0.4962222815574136,0.49433353016094367,0.6146420025131552,1548.1292221546187,1581.5133790362502
2026-01-23,1769184000,Procyon Team (page does not exist),Vasco eSports (page does not exist),B,Bo3,0.0,0.4857929662100002,0.4786951844049766,0.497854428016402,0.49678166177879474,0.4595115548477569,1490.1252837397508,1500.0
2026-01-23,1769184000,9INE,Gentle Mates,Q,Bo3,0.0,0.5300916645176503,0.5450830002741107,0.49458592978626476,0.49187921207554164,0.41629710369239575,1557.7539911207302,1536.818860586968
2026-01-23,1769186100,Illwill,MOUZ NXT,Q,Bo3,1.0,0.44478172974137403,0.4175093219598816,0.4945785694714161,0.49186817289950935,0.471038673791051,1562.8844117943415,1601.4111355156506
2026-01-23,1769187600,Metizport,HAVU,C,Bo1,0.0,0.4990682987373769,0.4990682987373769,0.4973315127340954,0.4973315127340954,0.47064578094349585,1499.3525869032453,1500.0
2026-01-23,1769188500,ReThink,Flying Angels,C,Bo1,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-23,1769189400,Phantom Esports,MASONIC,B,Bo3,0.0,0.4405115894088016,0.4111884277347224,0.48678414926399977,0.48018084042289977,0.49400505219794444,1480.7786103248407,1522.312112769422
2026-01-23,1769190600,Team Spirit,PARIVISION,S,Bo3,0.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-23,1769191200,BESTIA Academy,RED Canids,B,Bo3,0.0,0.42967928645151815,0.3952144019215936,0.4627380564376417,0.44421055752923344,0.09534716422473707,1500.3019942831302,1549.4918850476065
2026-01-23,1769191200,Fingers Crossed,Betclic Apogee Esports,B,Bo3,0.0,0.5413730886064703,0.5619179935921597,0.5104473871468543,0.515668800099584,0.5406322530716134,1553.1730033713773,1524.3581519111026
2026-01-23,1769191200,9z Team,Keyd Stars,B,Bo3,1.0,0.6348752599458731,0.6974057676439447,0.5316501251976199,0.5474117780096972,0.8598132764839856,1560.593390352351,1464.494533206498
2026-01-23,1769192100,Metizport,ReThink,C,Bo1,1.0,0.46098682264294394,0.46098682264294394,0.4914116400994851,0.4914116400994851,0.3877172024285152,1486.0348837774031,1513.1992323303746
2026-01-23,1769192100,HAVU,Flying Angels,C,Bo1,1.0,0.5381019769554156,0.5381019769554156,0.5058979552917159,0.5058979552917159,0.6000158311888262,1513.32816134241,1486.8007676696254
2026-01-23,1769193000,Eternal Fire,MINLATE (European team),Q,Bo3,0.0,0.5777734022662934,0.6157192471162038,0.5181543577271277,0.5272195699386732,0.7365593722684902,1553.5852383140646,1499.1004553142623
2026-01-23,1769193300,Ex-RUBY,ARCRED,B,Bo3,0.0,0.46819614668235215,0.45235855827013505,0.49326255746266634,0.48989444786123565,0.446152034467617,1555.6174174761575,1577.7468753654118
2026-01-23,1769194800,HAVU,ReThink,C,Bo1,1.0,0.5384247114957957,0.5384247114957957,0.5059640144215323,0.5059640144215323,0.6184320994146272,1525.9060285790306,1499.1530548983385
2026-01-23,1769194800,Metizport,Flying Angels,C,Bo1,1.0,0.5371460988349576,0.5371460988349576,0.5031176961487293,0.5031176961487293,0.589450430369708,1500.0817441634035,1474.22234521608
2026-01-23,1769194800,ShindeN,Oruga (page does not exist),B,Bo3,0.0,0.5302980779508788,0.5453914912593311,0.510315670056509,0.5154713096409631,0.516303880438266,1530.7396762949056,1509.6605900197865
2026-01-23,1769198400,BetBoom Team,Gentle Mates,Q,Bo3,0.0,0.5288136241920165,0.5431725927092459,0.5033113762574877,0.5049669917663414,0.5100663580142748,1566.5798199386486,1546.535855472029
2026-01-23,1769202000,Alliance,WOPA Esport,C,Bo1,1.0,0.5096983319066477,0.5096983319066477,0.5051905839509908,0.5051905839509908,0.4935665623773007,1500.0,1493.260063409301
2026-01-23,1769202000,SINQU Esports,Sidequest,C,Bo1,1.0,0.4159301033246703,0.4159301033246703,0.4894872414636417,0.4894872414636417,0.4036647324753207,1441.0222123825467,1500.0
2026-01-23,1769206500,MIBR,Crashers (page does not exist),B,Bo3,1.0,0.5628790409021626,0.5938213423461822,0.5168405729734007,0.5252513073221379,0.569127812371002,1543.9253788858452,1500.0
2026-01-23,1769206800,Alliance,SINQU Esports,C,Bo1,1.0,0.5556300055731541,0.5556300055731541,0.507879647218334,0.507879647218334,0.5715892327743253,1511.3791153544853,1472.5627294378737
2026-01-23,1769206800,WOPA Esport,Sidequest,C,Bo1,1.0,0.4946519290437326,0.4946519290437326,0.4953246764679932,0.4953246764679932,0.5375548877428507,1482.0155748709155,1485.7319369299585
2026-01-23,1769209800,Alliance,Sidequest,C,Bo1,1.0,0.5725897072057591,0.5725897072057591,0.5110261510927505,0.5110261510927505,0.5826686772003813,1523.3673601846922,1472.5679360223296
2026-01-23,1769209800,WOPA Esport,SINQU Esports,C,Bo1,1.0,0.5547619519872717,0.5547619519872717,0.503341282700595,0.503341282700595,0.6086493850670008,1495.1864749545023,1456.980715944731
2026-01-24,1769212800,RED Canids,BESTIA,Q,Bo3,1.0,0.5613364864123505,0.5915432137070308,0.5234839053279875,0.535199955535161,0.7713469739868741,1563.620598220687,1520.7838946093268
2026-01-24,1769226300,Rooster,6666666 (page does not exist),Q,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-24,1769227200,THUNDERdOWNUNDER (page does not exist),McTeam (page does not exist),Q,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-24,1769231700,Underground Esports Club (page does not exist),The Gentlemans Kennel (page does not exist),Q,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-24,1769232600,Mindfreak (Australian team),DXA Esports (page does not exist),Q,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-24,1769238000,FlyQuest,Morningstar (page does not exist),B,Bo3,1.0,0.4706085568639106,0.45596361529951535,0.4932379744532032,0.48985758006689906,0.5631371714056581,1528.266966640772,1548.7138057499026
2026-01-24,1769241600,TRINITY CYBER ARENA (page does not exist),HERO (page does not exist),C,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-24,1769245200,BASEMENT BOYS,MANA eSports,C,Bo3,0.0,0.5068633982439952,0.5102944507482854,0.5016085045418341,0.5024127484894259,0.38353277356768556,1509.9616731354304,1505.192195982404
2026-01-24,1769245200,FAVBET Team,Illwill,B,Bo3,0.0,0.38385696317875206,0.32891879923461576,0.4718480231515928,0.4578166575137942,0.2107830374933507,1492.8320941691074,1575.0369428284534
2026-01-24,1769247000,KONO.ECF,MINLATE (European team) (page does not exist),Q,Bo3,0.0,0.5034809558585757,0.5052213494300054,0.5009368032241934,0.5014052031920125,0.5141902762162421,1491.2980976376675,1488.8792426841635
2026-01-24,1769247900,JiJieHao,Lynn Vision Gaming,B,Bo3,1.0,0.49714514631712814,0.4957177660108895,0.49401899901104285,0.4910289264257588,0.3942670193219148,1526.1628422175213,1528.1466192970342
2026-01-24,1769252400,EGOISTO (Uzbek team) (page does not exist),WINNERS Esports (page does not exist),C,Bo3,1.0,0.5488549136272814,0.5730491563725993,0.5096670553747863,0.5144987762516424,0.5590585858496859,1536.1853246713738,1502.1287946897119
2026-01-24,1769252400,Johnny Speeds,BIG,C,Bo3,0.0,0.5129937341714474,0.5194862136076595,0.5085308409205128,0.5127950197126623,0.4648554456244224,1571.492213274818,1562.4612086034056
2026-01-24,1769252400,Lilmix,SemperFi Esports,C,Bo3,0.0,0.547101204479936,0.570442816465312,0.50690662089054,0.5103592724246709,0.6097196128362534,1502.3127970646105,1469.4861949748679
2026-01-24,1769254200,MOUZ NXT,Magic (Russian team),C,Bo3,0.0,0.6065135592985494,0.6573535168226122,0.5180882149847547,0.5271204861453853,0.6067237778138438,1589.0890592306366,1513.9247620217348
2026-01-24,1769254200,AaB esport,BRUTE,B,Bo3,0.0,0.536300832930263,0.55435557851598,0.5026561848455406,0.5039842397878538,0.4084817278702241,1531.2138393845976,1505.9449771116235
2026-01-24,1769256000,AM Gaming,Phantom Esports,B,Bo3,1.0,0.5288793766885715,0.5432708931698998,0.5045449926867631,0.5068173012586938,0.5100359590435498,1487.9012329320879,1467.8114263665036
2026-01-24,1769256000,Fake do Biru (page does not exist),9z Team,B,Bo3,0.0,0.3607012553408386,0.2964578277710824,0.4655140802563876,0.44835314712146335,0.1368175687987527,1473.3242139513413,1572.7466930945043
2026-01-24,1769256000,Gaimin Gladiators,Sharks Esports,B,Bo3,1.0,0.44654559699720847,0.42012387385297817,0.48944675356970574,0.48417248100599064,0.43480148612141273,1520.336025968014,1557.6224400897202
2026-01-24,1769256900,GenOne,ARCRED,B,Bo3,1.0,0.3717363322053598,0.3118247753354869,0.46069457939871633,0.4411633162513902,0.17678719703790802,1501.434513081977,1592.5972874011302
2026-01-24,1769257800,Los kogutos,Acend (page does not exist),Q,Bo3,1.0,0.515643055291592,0.5234569270641021,0.5062980785156758,0.5094466181369564,0.5531291456458779,1510.2179202800278,1499.34446348275
2026-01-24,1769261100,Bounty Hunters Esports,Vasco eSports (page does not exist),B,Bo3,0.0,0.48726164937721395,0.48089660805743806,0.4980988855059577,0.4971483420010907,0.47236778328781076,1506.3454421549611,1515.1988705766073
2026-01-24,1769265900,TRINITY CYBER ARENA (page does not exist),EGOISTO (Uzbek team) (page does not exist),C,Bo3,0.0,0.451216730064383,0.42705728467265125,0.49490334172422745,0.4923552773671733,0.5017339465489871,1513.1992323303746,1547.2055000147413
2026-01-24,1769266800,Team Falcons,Team Vitality,S,Bo3,1.0,0.49770916988356034,0.49656377886944736,0.5001249552240224,0.5001874328321316,0.504311088084412,1520.8443780779703,1522.4362210221577
2026-01-24,1769266800,Oramond,FAVBET Team,B,Bo3,0.0,0.5013525161726132,0.5020287693106043,0.4945136547612276,0.49177081241965004,0.44588820463098305,1482.412360731511,1481.472533942485
2026-01-24,1769266800,HAVU,WOPA Esport,C,Bo3,1.0,0.5462552997607357,0.5691850183329423,0.5114086315270475,0.5171099774669544,0.6529079164136639,1537.7501071468216,1505.5164679368622
2026-01-24,1769266800,Alliance,Metizport,C,Bo3,1.0,0.5345950027969313,0.5518096966129227,0.5083674672349232,0.5125500291641827,0.5980562209675364,1534.8972338995552,1510.819692829698
2026-01-24,1769266800,AM Gaming,BRUTE,B,Bo3,1.0,0.4662055626962881,0.4493855348644267,0.4909674849763982,0.4864527013240577,0.5030895286521321,1504.1375759172593,1527.6562129248366
2026-01-24,1769267700,MIBR,Yawara E-Sports (page does not exist),B,Bo3,1.0,0.5617307871237668,0.5921257068895374,0.5202959601418508,0.5304272193454993,0.5985659381208244,1558.514877503424,1515.3999721603745
2026-01-24,1769268600,Ursa (page does not exist),Illwill (page does not exist),Q,Bo3,1.0,0.5344020061532604,0.5515215798170507,0.49978477314715236,0.49967715974066834,0.36899698662176433,1549.463632404571,1525.5208406259712
2026-01-24,1769273100,Game Hunters (page does not exist),RED Canids,B,Bo3,0.0,0.33808260890314523,0.26561396805841797,0.44830245205426433,0.42273001558483364,0.11490679183124142,1455.853611909645,1572.5659962071136
2026-01-24,1769274000,Team M33 (page does not exist),M1X (page does not exist),Q,Bo1,1.0,0.4987154905733854,0.4987154905733854,0.4997508173963654,0.4997508173963654,0.4670981599713989,1489.5778109610148,1490.4703814941215
2026-01-24,1769274300,MUERTA TEAM (page does not exist),Valtrion (page does not exist),Q,Bo1,1.0,0.5131008086997318,0.5131008086997318,0.5020106536658782,0.5020106536658782,0.49688328191756875,1498.8388102650379,1489.7333518930836
2026-01-24,1769274600,RUSTEC,Atreides (page does not exist),Q,Bo1,1.0,0.5006122850592514,0.5006122850592514,0.5003528791283427,0.5003528791283427,0.536790386849372,1500.4254594488045,1500.0
2026-01-24,1769274900,G2 Ares,QUAZAR,Q,Bo1,0.0,0.5133513769326855,0.5133513769326855,0.5019865277868694,0.5019865277868694,0.5127272742999622,1500.0,1490.7203070678502
2026-01-24,1769274900,DOM TOWAROWY (page does not exist),Aurora Young Blud,Q,Bo1,0.0,0.4214952842471824,0.4214952842471824,0.4878507219017378,0.4878507219017378,0.4421130550485985,1490.3852073073433,1545.3908806960105
2026-01-24,1769275200,Infinite Gaming (page does not exist),Hermine Esports Club (page does not exist),Q,Bo1,0.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-01-24,1769275800,ODDIK,LargadosyPelados,B,Bo3,1.0,0.5042457210402277,0.5063684284923571,0.4988821406028229,0.49832321369801,0.4065601157546772,1518.688172110531,1515.7378720479558
2026-01-24,1769275800,Rottweilers (page does not exist),ELITenergy (page does not exist),Q,Bo1,1.0,0.5184578795114313,0.5184578795114313,0.5051540607051215,0.5051540607051215,0.5523947563886805,1530.7097339021352,1517.8780545413915
2026-01-24,1769276100,FUT Academy (page does not exist),WRAITH PCIFIC (page does not exist),Q,Bo1,1.0,0.4677743795256176,0.4677743795256176,0.4918250813422803,0.4918250813422803,0.4179896246908463,1477.5762617721623,1500.0
2026-01-24,1769277300,Team M33 (page does not exist),Aurora Young Blud,Q,Bo1,0.0,0.425345958049232,0.425345958049232,0.4877001119544716,0.4877001119544716,0.4406592909982607,1500.7114860016504,1552.9771482325782
2026-01-24,1769277900,Rottweilers (page does not exist),RUSTEC,Q,Bo1,1.0,0.5433673861093162,0.5433673861093162,0.5086659967976989,0.5086659967976989,0.5937805008029942,1539.8921459498845,1509.6814895415528
2026-01-24,1769278500,FUT Academy (page does not exist),Hermine Esports Club (page does not exist),Q,Bo1,1.0,0.4701992582874599,0.4701992582874599,0.491828704423705,0.491828704423705,0.41855849624303837,1489.5343992060018,1510.2666481069164
2026-01-24,1769278800,Team Nemesis,GenOne,B,Bo3,1.0,0.4723209941389754,0.4585239024961405,0.4999685618435496,0.49995284276538654,0.552303620843859,1502.6934378865726,1521.9464642275145
2026-01-24,1769279100,QUAZAR,MUERTA TEAM (page does not exist),Q,Bo1,1.0,0.4889146094668728,0.4889146094668728,0.49818396323872877,0.49818396323872877,0.5347295330596397,1500.8607749567848,1508.5649557369502
